# id	question	targets	expectedTerms	requiredMatches	expectedTitleTerms	expectedSectionTypes	forbiddenTerms	expectedDocumentTerms	expectedPageNumbers	expectedParentTerms	answerDirection	expectedResultMsgs
gen-admrul-11258717	도시 및 주거환경정비 등기에 관한 업무처리지침에서 주거환경정비법 제54조 관련 조항 근거를 알려줘	admrul	주거환경정비법|제54조|이전의|조문|도시	2	-	-	-	도시|주거환경정비	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11258815	부동산 경매ㆍ입찰 절차에서 현황조사시 유의사항(재민 97-8)에서 야간ㆍ휴일 현황조사 관련 조항 근거를 알려줘	admrul	야간ㆍ휴일|현황조사|활용집행관|조문|부동산	2	-	-	-	부동산|경매ㆍ입찰	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994012	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 중하고 중과실 관련 조항 근거를 알려줘	admrul	중하고|중과실|경하고|비위의|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138753	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 진상규명조사 신청서 관련 조항 근거를 알려줘	admrul	진상규명조사|신청서|표시란|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11172609	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 운영에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183065	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 중과실이거나 경과실이거나 관련 조항 근거를 알려줘	admrul	중과실이거나|경과실이거나|경하고|비위의|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11205600	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 업무의 위임·위탁 등에 관한 규칙에서 공동수행 협약서 관련 조항 근거를 알려줘	admrul	공동수행|협약서|업무의|목적|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11215603	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 청문회 운영에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11220211	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명에 기여한 사람에 대한 지원에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11258816	부동산 경매ㆍ입찰 절차에서 현황조사시 유의사항(재민 97-8)에서 제866호 시행한다 관련 조항 근거를 알려줘	admrul	제866호|시행한다|접수된|부칙|부동산	2	-	-	-	부동산|경매ㆍ입찰	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994013	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 비위의 약하고 관련 조항 근거를 알려줘	admrul	비위의|약하고|중과실인|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138754	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11172610	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 운영에 관한 규칙에서 제9조 위원회 관련 조항 근거를 알려줘	admrul	제9조|위원회|의사진행|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183066	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11205601	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 업무의 위임·위탁 등에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11215604	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 청문회 운영에 관한 규칙에서 제12조 제38조 관련 조항 근거를 알려줘	admrul	제12조|제38조|변호인|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994014	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 ㆍ29이태원참사 재발방지 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|재발방지|특별조사위원회|별표|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138755	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제11조 대리인 관련 조항 근거를 알려줘	admrul	제11조|대리인|대표자|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11172611	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 운영에 관한 규칙에서 제18조 위원회 관련 조항 근거를 알려줘	admrul	제18조|위원회|대하여|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994015	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 ㆍ29이태원참사 재발방지 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|재발방지|특별조사위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138756	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제22조 조사의 관련 조항 근거를 알려줘	admrul	제22조|조사의|위원장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183067	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 제9조 징계위원회 관련 조항 근거를 알려줘	admrul	제9조|징계위원회|사무직원|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11205602	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 업무의 위임·위탁 등에 관한 규칙에서 제9조 민간위탁 관련 조항 근거를 알려줘	admrul	제9조|민간위탁|대상기관|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994016	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제11조 공무직 관련 조항 근거를 알려줘	admrul	제11조|공무직|인력의|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138757	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제27조 진술청취 관련 조항 근거를 알려줘	admrul	제27조|진술청취|신뢰관계|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183068	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 제13조 혐의자 관련 조항 근거를 알려줘	admrul	제13조|혐의자|징계위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11223944	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 자문기구 조직 및 운영에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994017	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제15조 계약의 관련 조항 근거를 알려줘	admrul	제15조|계약의|공무직|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138758	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제32조 물건의 관련 조항 근거를 알려줘	admrul	제32조|물건의|제28조|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183069	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 제17조 징계의 관련 조항 근거를 알려줘	admrul	제17조|징계의|양정ㆍ감경ㆍ가중|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11245210	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 소위원회 조직 및 운영에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994018	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제22조 교육훈련 관련 조항 근거를 알려줘	admrul	제22조|교육훈련|조사위원장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138759	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제40조 동행명령장 관련 조항 근거를 알려줘	admrul	제40조|동행명령장|하여금|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11183070	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 징계규칙에서 제20조 징계의 관련 조항 근거를 알려줘	admrul	제20조|징계의|위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994019	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제35조 공무직 관련 조항 근거를 알려줘	admrul	제35조|공무직|관하여|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138760	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제47조 조사결과 관련 조항 근거를 알려줘	admrul	제47조|조사결과|조사결과보고서|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11249337	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 증인 등 비용지급에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994020	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제39조 사용부서 관련 조항 근거를 알려줘	admrul	제39조|사용부서|공무직|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138761	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제53조 사건의 관련 조항 근거를 알려줘	admrul	제53조|사건의|분류기호|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11250463	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 상임위원의 겸직금지에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994021	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제45조 임산부 관련 조항 근거를 알려줘	admrul	제45조|임산부|사용부서|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11138762	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 진상규명조사에 관한 규칙에서 제1조 시행일 관련 조항 근거를 알려줘	admrul	제1조|시행일|공포한|부칙|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994022	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제53조 징계의결 관련 조항 근거를 알려줘	admrul	제53조|징계의결|조사위원장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11252155	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 규칙의 공포에 관한 규칙에서 ㆍ29이태원참사 재발방지 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|재발방지|특별조사위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994023	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제58조 징계의결기간 관련 조항 근거를 알려줘	admrul	제58조|징계의결기간|징계위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11217280	10·29이태원참사 희생자 추모위원회 운영세칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|희생자	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994024	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제69조 괴롭힘 관련 조항 근거를 알려줘	admrul	제69조|괴롭힘|행위의|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11220213	10·29이태원참사피해구제심의위원회 운영세칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사피해구제심의위원회	2	-	-	-	·29이태원참사피해구제심의위원회|운영세칙	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-10994025	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 공무직 등에 관한 운영 규정에서 제15호 제1조 관련 조항 근거를 알려줘	admrul	제15호|제1조|시행일|부칙|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11200655	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 자료기록단 설치·운영 및 기록물관리에 관한 규칙에서 협약서 기록물명 관련 조항 근거를 알려줘	admrul	협약서|기록물명|하여야|기록물|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11239079	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 별정직 공무원의 선발심사위원회 및 채용심사위원회의 구성과 운영에 관한 규칙에서 국가공무원법 공무원임용령 관련 조항 근거를 알려줘	admrul	국가공무원법|공무원임용령|관계법령|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11200656	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 자료기록단 설치·운영 및 기록물관리에 관한 규칙에서 ㆍ29이태원참사 피해자 관련 조항 근거를 알려줘	admrul	ㆍ29이태원참사|피해자|권리보장|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-4223859	폐기물처리시설 설치·운영에 따른 환경상영향조사의 조사항목 및 횟수에 관한 기준에서 폐기물처리시설설치ㆍ운영 환경상영향조사기준 관련 조항 근거를 알려줘	admrul	폐기물처리시설설치ㆍ운영|환경상영향조사기준|조사항목|문단|폐기물처리시설	2	-	-	-	폐기물처리시설|설치·운영	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11200657	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 자료기록단 설치·운영 및 기록물관리에 관한 규칙에서 제6조 기록물 관련 조항 근거를 알려줘	admrul	제6조|기록물|생산ㆍ등록|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11195279	오염총량관리시행계획 이행평가기준에서 시간당 처리용량 관련 조항 근거를 알려줘	admrul	시간당|처리용량|오염부하량|오염총량관리시행계획	2	-	-	-	오염총량관리시행계획|이행평가기준	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11171589	어업관리단 직원 상조회 규정에서 재혼자녀 주민등록 관련 조항 근거를 알려줘	admrul	재혼자녀|주민등록|자녀의|회원의|어업관리단	2	-	-	-	어업관리단|직원	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11033426	화학사고예방관리계획서 작성 등에 관한 규정에서 유해화학물질별 최대보유량 관련 조항 근거를 알려줘	admrul	유해화학물질별|최대보유량|사업장|별표|화학사고예방관리계획서	2	-	-	-	화학사고예방관리계획서|작성	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11252502	승용자동차용 재제조 브레이크 캘리퍼 품질인증기준에서 재제조제품 품질성능 관련 조항 근거를 알려줘	admrul	재제조제품|품질성능|평가시험|별표|승용자동차용	2	-	-	-	승용자동차용|재제조	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11140297	4·16세월호참사 특별조사위원회 진상규명조사에 관한 규칙에서 조사신청서 접수기관 관련 조항 근거를 알려줘	admrul	조사신청서|접수기관|접수번호|별지|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11164034	4·16세월호참사 특별조사위원회 운영에 관한 규칙에서 ㆍ16세월호참사 진상규명 관련 조항 근거를 알려줘	admrul	ㆍ16세월호참사|진상규명|안전사회|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11187292	4·16세월호참사 특별조사위원회 징계규칙에서 진상규명 안전사회 관련 조항 근거를 알려줘	admrul	진상규명|안전사회|특별법|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11209353	4·16세월호참사 특별조사위원회 진상규명조사에 기여한 자에 대한 보상금 지급 등 지원에 관한 규칙에서 진상규명 안전사회 관련 조항 근거를 알려줘	admrul	진상규명|안전사회|특별법|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11211282	4·16세월호참사 특별조사위원회 인사관리에 관한 규칙에서 국가공무원법 공무원임용령 관련 조항 근거를 알려줘	admrul	국가공무원법|공무원임용령|관계법령|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11221466	4·16세월호참사 특별조사위원회 청문회 운영규칙에서 ㆍ16세월호참사 진상규명 관련 조항 근거를 알려줘	admrul	ㆍ16세월호참사|진상규명|안전사회|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11225356	4·16세월호참사 특별조사위원회 자문기구 운영에 관한 규칙에서 ㆍ16세월호참사 진상규명 관련 조항 근거를 알려줘	admrul	ㆍ16세월호참사|진상규명|안전사회|제1조|·16세월호참사	2	-	-	-	·16세월호참사|특별조사위원회	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11200658	10·29이태원참사 진상규명과 재발방지를 위한 특별조사위원회 자료기록단 설치·운영 및 기록물관리에 관한 규칙에서 제15조 기록물 관련 조항 근거를 알려줘	admrul	제15조|기록물|위원회|제1조|·29이태원참사	2	-	-	-	·29이태원참사|진상규명	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11195280	오염총량관리시행계획 이행평가기준에서 할당시설 배출부하량 관련 조항 근거를 알려줘	admrul	할당시설|배출부하량|할당부하량|별표|오염총량관리시행계획	2	-	-	-	오염총량관리시행계획|이행평가기준	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11171590	어업관리단 직원 상조회 규정에서 동해어업관리단 서해어업관리단 관련 조항 근거를 알려줘	admrul	동해어업관리단|서해어업관리단|남해어업관리단|제1조|어업관리단	2	-	-	-	어업관리단|직원	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
gen-admrul-11033427	화학사고예방관리계획서 작성 등에 관한 규정에서 보호대상 연면적 관련 조항 근거를 알려줘	admrul	보호대상|연면적|이용하|제곱미터|화학사고예방관리계획서	2	-	-	-	화학사고예방관리계획서|작성	-	-	자동 생성 coverage 평가: 질문에 포함된 본문 핵심어와 문서 제목이 함께 맞는 근거를 사용해야 한다	-
